Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Story Focus,Gameplay Focus,Series
Warriors Orochi 3,2011,Action,Ubisoft Annecy,0,0.04,0.57,0.01,0.62,70,17,7.9,35,Omega Force,T,,x,
Warriors Orochi 3,2011,Action,Ubisoft Annecy,0.09,0.03,0.03,0.01,0.16,71,9,8.1,19,Omega Force,T,,x,
Warriors Orochi 3 Hyper,2012,Action,Tecmo Koei,0.04,0.02,0.02,0.01,0.08,64,18,7.4,31,Omega Force,T,,x,
Warship Gunner 2,2006,Simulation,Tecmo Koei,0.01,0.01,0,0,0.03,62,13,8.5,11,Micro Cabin,T,,x,
WarTech: Senko no Ronde,2006,Fighting,Ubisoft,0.04,0,0,0,0.04,60,33,6.1,7,G.Rev,T,,x,
Wasteland 2,2015,Role-Playing,inXile Entertainment,0.03,0.06,0,0.01,0.1,81,65,7.3,1170,InXile Entertainment,M,x,,
Wasteland 2,2015,Role-Playing,Deep Silver,0.04,0.01,0,0.01,0.05,77,13,7.1,56,InXile Entertainment,M,x,,
Watch Dogs,2014,Action,Ubisoft,1.4,1.9,0.11,0.64,4.05,80,80,6.3,2996,Ubisoft Montreal,M,x,x,x
Watch Dogs,2014,Action,Ubisoft,0.9,0.53,0,0.14,1.57,78,15,5.8,712,Ubisoft Montreal,M,x,x,x
Watch Dogs,2014,Action,Ubisoft,0.15,0.26,0,0.03,0.45,77,18,4.7,3288,Ubisoft Montreal,M,x,x,x
Watch Dogs,2014,Action,Ubisoft,0.07,0.05,0,0.01,0.13,62,15,6.4,162,Ubisoft Romania,M,x,x,x
Watch Dogs 2,2016,Action,Ubisoft,0.37,0.58,0,0.18,1.13,83,88,7.8,621,Ubisoft Montreal,M,x,x,x
Watch Dogs 2,2016,Action,Ubisoft,0.17,0.16,0,0.03,0.36,83,9,7.7,131,Ubisoft Montreal,M,x,x,x
Wave Race: Blue Storm,2001,Racing,Nintendo,0.4,0.1,0.09,0.02,0.6,80,21,8.3,29,Nintendo,E,,x,
Way of the Samurai,2002,Action,Eidos Interactive,0.13,0.1,0.25,0.03,0.51,74,22,8.2,19,Acquire,M,x,x,
Way of the Samurai 2,2003,Action,Capcom,0.05,0.04,0.23,0.01,0.33,59,32,9,24,Acquire,M,x,x,
Way of the Samurai 3,2008,Action,Gamebridge,0.18,0.08,0.22,0.04,0.52,58,18,7.9,22,Acquire,M,x,x,
Way of the Samurai 3,2009,Action,Gamebridge,0.12,0.05,0.02,0.02,0.21,55,22,6.8,16,Acquire,M,x,x,
Way of the Samurai 4,2011,Action,Nippon Ichi Software,0,0.03,0.16,0.01,0.19,58,25,6.5,15,Acquire,M,x,x,
We Cheer,2008,Simulation,505 Games,0.47,0,0,0.04,0.52,56,12,7.3,13,"Machatin, Inc.",E10+,,x,
We Love Katamari,2005,Puzzle,Electronic Arts,0.26,0.2,0,0.07,0.52,86,61,8.9,51,Namco,E,,x,
We Ski,2008,Sports,Namco Bandai Games,0.97,0.4,0.14,0.15,1.67,67,32,8.5,12,Bandai Namco Games,E,,x,
Wet,2009,Shooter,Bethesda Softworks,0.22,0.27,0.01,0.11,0.61,70,61,6.4,55,Artificial Mind and Movement,M,,x,
Where the Wild Things Are,2009,Platform,Warner Bros. Interactive Entertainment,0.1,0,0,0.01,0.11,51,10,5.4,5,Griptonite Games,E10+,,x,
Where the Wild Things Are,2009,Platform,Warner Bros. Interactive Entertainment,0.09,0.01,0,0.01,0.11,53,8,4.8,4,Griptonite Games,E10+,,x,
Whiplash,2003,Racing,Eidos Interactive,0.06,0.05,0,0.02,0.13,66,32,8.7,15,Crystal Dynamics,T,,x,
Whirl Tour,2002,Sports,Crave Entertainment,0.11,0.09,0,0.03,0.22,58,9,7,5,Papaya Studios,E,,x,
Whirl Tour,2002,Sports,Vivendi Games,0.04,0.01,0,0,0.05,61,10,9,4,Papaya Studios,E,,x,
White Knight Chronicles: International Edition,2008,Role-Playing,Sony Computer Entertainment,0.33,0.16,0.36,0.08,0.93,64,77,7.5,213,Level 5,T,,x,
White Knight Chronicles II,2010,Role-Playing,Sony Computer Entertainment,0.23,0.09,0.27,0.04,0.63,60,45,7.1,64,Level 5,T,,x,
Wii Fit,2007,Sports,Nintendo,8.92,8.03,3.6,2.15,22.7,80,63,7.7,146,Nintendo,E,,x,
Wii Fit Plus,2009,Sports,Nintendo,9.01,8.49,2.53,1.77,21.79,80,33,7.4,52,Nintendo,E,,x,
Wii Fit U,2013,Sports,Nintendo,0.35,0.23,0.21,0.05,0.85,72,19,7.7,72,Nintendo,E,,x,
Wii Music,2008,Misc,Nintendo,1.35,1.11,0.46,0.32,3.25,63,43,4.6,116,Nintendo,E,,x,
Wii Party,2010,Misc,Nintendo,1.75,3.47,2.49,0.67,8.38,68,42,7.4,54,Nd Cube,E,,x,
Wii Party U,2013,Misc,Nintendo,0.3,0.56,0.84,0.05,1.75,65,38,6.8,135,Nd Cube,E,,x,
Wii Play,2006,Misc,Nintendo,13.96,9.18,2.93,2.84,28.92,58,41,6.6,129,Nintendo,E,,x,
Wii Play: Motion,2011,Misc,Nintendo,0.23,0.42,0.18,0.09,0.92,60,34,6.1,16,Nintendo,E10+,,x,
Wii Sports,2006,Sports,Nintendo,41.36,28.96,3.77,8.45,82.53,76,51,8,322,Nintendo,E,,x,
Wii Sports Club,2014,Sports,Nintendo,0.17,0.14,0.04,0.03,0.38,68,21,7,106,Nintendo,E10+,,x,
Wii Sports Resort,2009,Sports,Nintendo,15.61,10.93,3.28,2.95,32.77,80,73,8,192,Nintendo,E,,x,
Wild ARMs: Alter Code F,2003,Role-Playing,Sony Computer Entertainment,0.05,0.04,0,0.01,0.09,73,25,8.3,26,Media Vision,T,x,,
Wild ARMs 3,2002,Role-Playing,Ubisoft,0.16,0.13,0.29,0.04,0.62,78,30,8.4,38,"Media Vision, Contrail",T,x,,
Wild ARMs 4,2005,Role-Playing,505 Games,0.07,0.06,0,0.02,0.14,69,38,7.3,17,Media Vision,T,x,,
Wild ARMs 5,2006,Role-Playing,505 Games,0.14,0.11,0,0.04,0.28,71,26,7.5,22,Media Vision,T,x,,
Wild ARMs XF,2007,Role-Playing,505 Games,0.07,0,0.06,0.01,0.14,64,22,6.6,19,Media Vision,E10+,x,,
Wildstar,2014,Role-Playing,NCSoft,0.08,0.07,0,0.01,0.16,82,52,7.4,965,Carbine Studios,T,x,x,
WinBack: Covert Operations,2000,Shooter,Midas Interactive Entertainment,0.14,0.11,0,0.04,0.29,66,11,7.7,20,Omega Force,T,,x,
Wing Commander: Prophecy,2003,Simulation,"Destination Software, Inc",0.04,0.01,0,0,0.05,70,8,8.3,7,Raylight Studios,T,,x,
Wing Island,2006,Simulation,Konami Digital Entertainment,0.03,0.01,0.01,0,0.05,47,32,4.9,8,CAProduction,E,,x,
Wings of War,2004,Simulation,Take-Two Interactive,0.05,0.01,0,0,0.06,62,29,5,5,Silver Wish Games,T,,x,
Winning Eleven: Pro Evolution Soccer 2007,2006,Sports,Konami Digital Entertainment,0.1,2.39,1.05,0.86,4.39,86,19,8.9,33,Konami,E,,x,
Winning Eleven: Pro Evolution Soccer 2007,2006,Sports,Konami Digital Entertainment,0.01,0.72,0.12,0.01,0.86,81,10,8.3,14,KCET,E,,x,
Winning Eleven: Pro Evolution Soccer 2007,2006,Sports,Konami Digital Entertainment,0,0,0.17,0,0.17,63,5,7.9,12,KCET,E,,x,
Winning Eleven: Pro Evolution Soccer 2007,2006,Sports,Konami Digital Entertainment,0.09,0,0,0.01,0.1,79,22,6.5,33,KCET,E,,x,
Winter Sports: The Ultimate Challenge,2007,Sports,RTL,0.45,0.67,0,0.12,1.24,52,15,6.8,4,49Games,E,,x,
Winter Stars,2011,Sports,Deep Silver,0.05,0.03,0,0.01,0.09,46,9,6.5,4,49Games,E,,x,
Wipeout: In The Zone,2011,Misc,Activision,0.87,0,0,0.06,0.93,39,5,5.6,8,Activision,E10+,,x,
Wipeout 2048,2012,Racing,Sony Computer Entertainment,0.13,0.17,0,0.05,0.35,79,63,8.2,191,Studio Liverpool,E10+,,x,
WipEout 3,1999,Racing,Psygnosis,0.19,0.13,0,0.02,0.34,89,14,8.5,15,Psygnosis,E,,x,
WipEout Fusion,2002,Racing,Sony Computer Entertainment,0.12,0.1,0,0.03,0.25,83,21,8.5,43,Studio Liverpool,E,,x,
WipEout HD Fury,2009,Racing,Sony Computer Entertainment,0,0.05,0,0.01,0.07,89,15,8.4,115,Studio Liverpool,E10+,,x,
WipEout Pulse,2007,Racing,Sony Computer Entertainment,0.13,0.12,0,0.06,0.31,82,40,8.6,31,Studio Liverpool,E10+,,x,
WipEout Pure,2005,Racing,Sony Computer Entertainment,0.47,0.34,0,0.23,1.03,88,56,7.9,102,Studio Liverpool,E,,x,
WipEout XL,1996,Racing,Psygnosis,0.14,0.1,0,0.02,0.25,93,8,8.7,20,Psygnosis,N/A,,x,
Without Warning,2005,Shooter,Capcom,0.02,0.01,0,0,0.04,45,25,6.5,8,CiRCLE,M,,x,
Wizardry: Tale of the Forsaken Land,2001,Role-Playing,Ubisoft,0.04,0.03,0,0.01,0.09,70,14,7.5,6,Racjin,T,,x,
Wolfenstein,2009,Shooter,Activision,0.25,0.27,0,0.11,0.63,71,58,7.4,77,"id Software, Raven Software",M,x,x,x
Wolfenstein,2009,Shooter,Activision,0.28,0.22,0,0.06,0.56,72,66,7.5,128,"id Software, Raven Software",M,x,x,x
Wolfenstein,2009,Shooter,Activision,0.01,0.03,0,0.01,0.05,74,41,7.3,261,"id Software, Raven Software",M,x,x,x
Wolfenstein: The New Order,2014,Shooter,Bethesda Softworks,0.47,0.8,0.03,0.24,1.55,79,73,8.1,1116,MachineGames,M,x,x,x
Wolfenstein: The New Order,2014,Shooter,Bethesda Softworks,0.34,0.28,0,0.06,0.68,79,18,7.8,397,MachineGames,M,x,x,x
Wolfenstein: The New Order,2014,Shooter,Bethesda Softworks,0.13,0.29,0,0.03,0.45,81,23,8.2,1647,MachineGames,M,x,x,x
Wolfenstein: The Old Blood,2015,Action,Bethesda Softworks,0.1,0.25,0.02,0.06,0.43,76,54,8,267,MachineGames,N/A,x,x,x
Wolfenstein: The Old Blood,2015,Action,Bethesda Softworks,0.07,0.07,0,0.01,0.15,75,23,8,101,MachineGames,N/A,x,x,x
Wolfenstein: The Old Blood,2015,Action,Bethesda Softworks,0,0.08,0,0,0.09,76,30,7.6,338,MachineGames,M,x,x,x
Wolfenstein 3D,2002,Shooter,BAM! Entertainment,0.12,0.04,0,0,0.17,57,9,6,7,Stalker Entertainment,M,,x,
Women's Volleyball Championship,2007,Sports,Spike,0,0,0.03,0,0.03,32,7,4,4,Spike,E,,x,
Wonder World Amusement Park,2008,Misc,Majesco Entertainment,0.04,0,0,0,0.05,37,9,4.5,4,Coyote Console,E,,x,
Woody Woodpecker: Escape from Buzz Buzzard Park,2001,Platform,DreamCatcher Interactive,0.02,0.02,0,0.01,0.05,64,5,7.4,5,EKO Software,E,,x,
WordJong,2007,Puzzle,White Park Bay Software,0.13,0.01,0,0.01,0.15,77,9,7.7,9,Magellan Interactive,E,,x,
World's Scariest Police Chases,2001,Racing,Activision,0.2,0.14,0,0.02,0.36,54,16,6.3,4,UDS,T,,x,
World Championship Poker,2004,Misc,Play It,0.8,0.03,0,0.13,0.95,60,8,7.7,11,Coresoft,E,,x,
World Championship Poker 2: Featuring Howard Lederer,2005,Misc,505 Games,0.12,0,0,0.01,0.14,65,17,2.8,17,Crave,T,,x,
World Championship Pool 2004,2004,Sports,Jaleco,0.02,0.02,0,0.01,0.05,60,4,6.7,6,Blade Interactive,E,,x,
World Destruction League: Thunder Tanks,2000,Action,3DO,0.08,0.07,0,0.02,0.17,65,16,5.9,7,3DO,T,,x,
World Destruction League: Thunder Tanks,2000,Action,3DO,0.09,0.06,0,0.01,0.17,35,4,1.2,6,3DO,T,,x,
World in Conflict,2007,Strategy,Vivendi Games,0,0.03,0,0.01,0.04,89,44,8.1,301,Massive Entertainment,T,,x,
World of Final Fantasy,2016,Role-Playing,Square Enix,0.08,0.14,0.08,0.04,0.33,77,74,8.3,222,Square Enix,E10+,x,x,
World of Final Fantasy,2016,Role-Playing,Square Enix,0.04,0.06,0.08,0.03,0.21,77,5,8.6,46,Square Enix,E10+,x,x,
World of Goo,2008,Puzzle,2D Boy,0,0.03,0,0.01,0.04,90,26,8.5,607,2D Boy,E,,x,
World of Outlaws: Sprint Cars,2010,Racing,THQ,0.17,0,0,0.01,0.18,57,4,8.1,10,Big Ant Studios,E,,x,
World of Outlaws: Sprint Cars 2002,2002,Racing,Ignition Entertainment,0.23,0.18,0,0.06,0.48,80,10,9.1,10,Ratbag,E,,x,
World of Tanks,2011,Shooter,Wargaming.net,0,0.23,0,0.05,0.29,80,38,3.7,1466,Wargaming.net,T,,x,
World of Warcraft,2004,Role-Playing,Activision,0.08,6.21,0,0,6.29,93,57,7.3,2182,Blizzard Entertainment,T,x,x,x
World of Warcraft: Cataclysm,2010,Role-Playing,Activision,1.77,0.32,0,0,2.08,90,53,5.6,953,Blizzard Entertainment,T,x,x,x
World of Warcraft: Legion,2016,Role-Playing,Activision,0.13,0.16,0,0.03,0.32,88,62,7.5,535,Blizzard Entertainment,T,x,x,x
World of Warcraft: Mists of Pandaria,2012,Role-Playing,Activision,0.84,0.76,0,0.22,1.82,82,42,4.8,1265,Blizzard Entertainment,T,x,x,x
World of Warcraft: The Burning Crusade,2007,Role-Playing,Activision,2.57,1.52,0,0,4.09,91,46,7.9,785,Blizzard Entertainment,T,x,x,x
World of Warcraft: Warlords of Draenor,2014,Action,Activision Blizzard,0.08,0.36,0,0.03,0.47,87,49,5.9,1154,Blizzard Entertainment,T,x,x,x
World of Warcraft: Wrath of the Lich King,2008,Role-Playing,Activision,0.01,0.13,0,1.18,1.32,91,47,7.5,930,Blizzard Entertainment,T,x,x,x
World Poker Tour,2005,Misc,Take-Two Interactive,0.1,0.08,0,0.03,0.21,60,17,8.6,5,Coresoft,T,,x,
World Poker Tour,2005,Misc,Take-Two Interactive,0.05,0.01,0,0,0.06,63,17,7.8,4,2K Sports,T,,x,
World Racing,2003,Racing,TDK Mediactive,0.05,0.01,0,0,0.07,56,14,8.1,8,Synetic,E,,x,
World Series Baseball,2002,Sports,Sega,0.17,0.05,0,0.01,0.23,85,20,8.8,6,Blueshift,E,,x,
World Series Baseball 2K3,2003,Sports,Sega,0.12,0.1,0,0.03,0.25,87,21,8.7,19,Blue Shift,E,,x,
World Series Baseball 2K3,2003,Sports,Sega,0.11,0.03,0,0.01,0.15,89,22,8.6,14,Blue Shift,E,,x,
World Series of Poker,2005,Misc,Activision,0.39,0.01,0,0.06,0.47,46,15,8.2,20,Activision,E10+,,x,
World Series of Poker,2005,Misc,Activision,0.19,0,0,0.02,0.21,37,6,6.4,20,Activision,E10+,,x,
World Series of Poker 2008: Battle for the Bracelets,2007,Misc,Activision,0.06,0.01,0,0.01,0.08,74,10,6.7,6,Left Field Productions,T,,x,
WorldShift,2009,Strategy,Playlogic Game Factory,0.02,0,0,0,0.02,63,9,8.1,8,Black Sea Studios,T,,x,
World Soccer Winning Eleven 6 International,2002,Sports,Konami Digital Entertainment,0.12,1.26,1.16,0.45,2.99,93,24,9.1,65,KCET,E,,x,
World Soccer Winning Eleven 7 International,2003,Sports,Konami Digital Entertainment,0.08,1.24,1.13,0.45,2.9,93,28,9,45,KCET,E,,x,
World Soccer Winning Eleven 8 International,2004,Sports,Konami Digital Entertainment,0.16,1.89,1.12,0.68,3.85,91,26,9.1,38,KCET,E,,x,
World Soccer Winning Eleven 8 International,2004,Sports,Konami Digital Entertainment,0.07,0.02,0,0,0.09,90,25,8.4,11,KCET,E,,x,
World Soccer Winning Eleven 9,2005,Sports,Konami Digital Entertainment,0.06,0.33,0.02,0.03,0.44,89,19,7.9,9,KCET,E,,x,
World Tour Soccer,2005,Sports,Sony Computer Entertainment,0.1,0.63,0,0.34,1.07,70,31,5.6,5,SCEE,E,,x,
World Tour Soccer 2002,2001,Sports,Sony Computer Entertainment,0.07,0.05,0,0.02,0.14,77,21,7.5,10,SCEE London Studio,E,,x,
World Tour Soccer 2003,2002,Sports,Sony Computer Entertainment,0.07,0.05,0,0.02,0.14,78,21,8.3,7,SCEE London Studio,E,,x,
World Tour Soccer 2005,2004,Sports,Sony Computer Entertainment,0.08,0.06,0,0.02,0.16,68,28,9,6,SCEE London Studio,E,,x,
World Tour Soccer 2006,2004,Sports,Sony Computer Entertainment,0.08,0.06,0,0.02,0.17,56,20,6,7,SCEE London Studio,E,,x,
Worldwide Soccer Manager 2008,2007,Sports,Russel,0,1.12,0,0,1.12,86,15,8,19,Sports Interactive,E,,x,
Worldwide Soccer Manager 2009,2008,Simulation,Sega,0,1.14,0,0.01,1.15,83,29,8.1,30,Sports Interactive,E,,x,
Worms,2007,Strategy,Microsoft Game Studios,0,0.02,0,0,0.02,75,25,6.9,28,Team 17,E10+,,x,
Worms,2009,Strategy,Sony Computer Entertainment,0,0.02,0,0.01,0.02,76,9,6.9,18,Team 17,E10+,,x,
Worms: A Space Oddity,2008,Strategy,THQ,0.06,0.02,0,0.01,0.08,64,26,4.3,13,Team 17,E10+,,x,
Worms: Open Warfare,2006,Strategy,THQ,0.11,0.43,0,0.23,0.77,70,22,6.6,18,Team 17,E10+,,x,
Worms: Open Warfare,2006,Strategy,THQ,0.05,0.02,0,0.01,0.08,64,24,7,16,Team 17,E10+,,x,
Worms: Open Warfare 2,2007,Strategy,THQ,0.04,0.26,0,0.14,0.44,80,26,8.1,25,"Team 17, Two Tribes",E10+,,x,
Worms: Open Warfare 2,2007,Strategy,THQ,0.07,0.24,0,0.04,0.35,81,25,9.1,22,"Team 17, Two Tribes",E10+,,x,
Worms: Ultimate Mayhem,2011,Strategy,Unknown,0,0.03,0,0,0.04,66,4,7.8,48,Team 17,E10+,,x,
Worms: WMD,2016,Action,Sold Out,0.01,0.02,0,0,0.03,78,23,7.6,19,Team 17,E10+,,x,
Worms: WMD,2016,Action,Sold Out,0.01,0,0,0,0.01,75,24,8.1,7,Team 17,E10+,,x,
Worms 3D,2003,Strategy,Sega,0.06,0.05,0,0.02,0.12,70,31,7.8,22,Team 17,T,,x,
Worms 3D,2003,Strategy,Sega,0.05,0.01,0,0,0.07,69,23,7.6,19,Team 17,T,,x,
Worms 3D,2003,Strategy,Sega,0.04,0.01,0,0,0.06,69,20,8.4,10,Team 17,T,,x,
Worms 4: Mayhem,2005,Strategy,Codemasters,0.03,0.01,0,0,0.04,69,27,9.2,6,Team 17,T,,x,
Worms Forts: Under Siege,2004,Strategy,Acclaim Entertainment,0.05,0.04,0,0.01,0.11,63,21,8,15,Team 17,T,,x,
Worms Forts: Under Siege,2004,Strategy,Sega,0.05,0.01,0,0,0.07,67,15,8,6,Team 17,T,,x,
Worms Reloaded,2010,Strategy,Team17 Software,0,0.04,0,0.01,0.05,79,28,6.8,185,Team 17,E10+,,x,
Worms World Party,2001,Strategy,Virgin Interactive,0,0.01,0,0,0.02,75,8,7.6,68,Team 17,E,,x,
Wrath Unleashed,2004,Strategy,LucasArts,0.04,0.03,0,0.01,0.07,64,25,6,6,Double Helix Games,T,,x,
Wrath Unleashed,2004,Strategy,LucasArts,0.03,0.01,0,0,0.05,69,32,7,4,Double Helix Games,T,,x,
WRC: FIA World Rally Championship,2005,Racing,Sony Computer Entertainment,0.02,0.01,0,0,0.03,67,18,7.8,19,Traveller's Tales,E,,x,
Wreckless: ThE YaKuza MisSiOns,2002,Racing,Activision,0.42,0.11,0.02,0.02,0.57,74,36,5.2,13,Bunkasha Publishing,T,,x,
WWE '12,2011,Fighting,THQ,0.74,0.4,0,0.12,1.27,71,52,6.3,89,Yuke's,T,,x,
WWE '12,2011,Fighting,THQ,0.53,0.45,0.02,0.17,1.17,72,28,6.9,80,Yuke's,T,,x,
WWE '12,2011,Fighting,THQ,0.23,0.08,0,0.03,0.34,74,6,5.2,9,Yuke's,T,,x,
WWE '13,2012,Action,THQ,0.51,0.6,0,0.25,1.35,76,24,8.1,99,THQ,T,,x,
WWE '13,2012,Action,THQ,0.72,0.44,0,0.11,1.27,78,46,8,110,"THQ, Yuke's",T,,x,
WWE '13,2012,Action,THQ,0.11,0.02,0,0.01,0.15,74,4,6,9,THQ,T,,x,
WWE 2K14,2013,Sports,Take-Two Interactive,0.49,0.46,0,0.19,1.14,74,22,7.5,121,Yuke's,T,,x,
WWE 2K14,2013,Sports,Take-Two Interactive,0.64,0.37,0,0.1,1.11,75,43,7.7,100,Yuke's,T,,x,
WWE 2K15,2014,Sports,Take-Two Interactive,0.39,0.57,0,0.19,1.15,62,44,5.1,164,Yuke's,T,,x,
WWE 2K15,2014,Sports,Take-Two Interactive,0.36,0.29,0,0.13,0.78,55,5,3.1,57,Yuke's,T,,x,
WWE 2K15,2014,Sports,Take-Two Interactive,0.38,0.2,0,0.06,0.64,50,5,4,65,Yuke's,T,,x,
WWE 2K15,2014,Sports,Take-Two Interactive,0.29,0.23,0,0.05,0.57,56,25,5.7,63,Yuke's,T,,x,
WWE 2K16,2015,Sports,Take-Two Interactive,0.41,0.6,0,0.2,1.21,73,47,7.4,237,Yuke's,T,,x,
WWE 2K16,2015,Sports,Take-Two Interactive,0.32,0.22,0,0.05,0.59,72,18,5.7,75,Yuke's,T,,x,
WWE 2K17,2016,Sports,Take-Two Interactive,0.17,0.34,0,0.09,0.6,69,50,6.9,88,Yuke's,T,,x,
WWE 2K17,2016,Sports,Take-Two Interactive,0.12,0.12,0,0.02,0.26,68,12,5.5,27,Yuke's,T,,x,
WWE All Stars,2011,Fighting,THQ,0.16,0.18,0,0.07,0.41,75,51,6.4,36,THQ,T,,x,
WWE All Stars,2011,Fighting,THQ,0.18,0.14,0,0.03,0.34,75,64,7.2,45,THQ,T,,x,
WWE All Stars,2011,Fighting,THQ,0.15,0.06,0,0.02,0.23,71,12,7.4,7,THQ,T,,x,
WWE All Stars,2011,Fighting,THQ,0.1,0.07,0,0.02,0.19,68,11,7,8,THQ,T,,x,
WWE All Stars,2011,Fighting,THQ,0.12,0.04,0,0.03,0.18,70,4,6.6,5,THQ,T,,x,
WWE Crush Hour,2003,Racing,THQ,0.17,0.13,0,0.04,0.35,56,13,5.3,8,Pacific Coast Power & Light,T,,x,
WWE Crush Hour,2003,Racing,THQ,0.06,0.02,0,0,0.08,55,14,7,5,Pacific Coast Power & Light,T,,x,
WWE Day of Reckoning,2004,Fighting,THQ,0.35,0.09,0,0.01,0.45,79,47,9.1,81,Yuke's,T,,x,
WWE Day of Reckoning 2,2005,Fighting,THQ,0.26,0.07,0,0.01,0.34,76,36,6,263,Yuke's,T,,x,
WWE Raw 2,2003,Fighting,THQ,0.43,0.11,0,0.02,0.56,68,26,7.3,25,Anchor,T,,x,
WWE Road to WrestleMania X8,2002,Fighting,THQ,0.19,0.07,0,0,0.27,73,10,7.5,6,Natsume,E,,x,
WWE SmackDown! vs. RAW 2006,2005,Fighting,THQ,0.36,0,0,0.03,0.4,81,30,8.5,37,Yuke's,T,,x,
WWE SmackDown vs. RAW 2007,2006,Fighting,THQ,1.4,0.88,0.03,0.26,2.58,80,27,8.6,57,Yuke's,T,,x,
WWE SmackDown vs. RAW 2007,2006,Fighting,THQ,0.33,0.2,0,0.14,0.66,78,13,8.1,21,Yuke's,T,,x,
WWE SmackDown vs. RAW 2007,2006,Fighting,THQ,0.44,0.03,0,0.04,0.5,81,50,7.8,46,Yuke's,T,,x,
WWE SmackDown vs. Raw 2009,2008,Fighting,THQ,0.69,0,0,0.55,1.24,78,9,6.9,34,Yuke's,T,,x,
WWE SmackDown vs. Raw 2009,2008,Fighting,THQ,0.51,0.3,0.01,0.12,0.94,78,37,7,49,Yuke's,T,,x,
WWE SmackDown vs. Raw 2009,2008,Fighting,THQ,0.58,0.26,0,0.08,0.92,79,47,7.1,34,Yuke's,T,,x,
WWE SmackDown vs. Raw 2009,2008,Fighting,THQ,0.44,0.31,0,0.08,0.83,79,18,8.5,18,Yuke's,T,,x,
WWE SmackDown vs. Raw 2009,2008,Fighting,THQ,0.41,0.2,0,0.14,0.75,72,9,6,9,Yuke's,T,,x,
WWE SmackDown vs. Raw 2009,2008,Fighting,THQ,0.14,0.02,0,0.01,0.18,58,15,7.8,6,TOSE,T,,x,
WWE SmackDown vs. Raw 2010,2009,Fighting,THQ,0.48,0.48,0.01,0.2,1.17,81,38,8.1,55,Yuke's,T,,x,
WWE SmackDown vs. Raw 2010,2009,Fighting,THQ,0.56,0.37,0.01,0.1,1.04,80,59,8.4,36,Yuke's,T,,x,
WWE SmackDown vs. Raw 2010,2009,Fighting,THQ,0.49,0.17,0,0.06,0.73,78,11,7.7,9,Yuke's,T,,x,
WWE SmackDown vs. Raw 2010,2009,Fighting,THQ,0.35,0.13,0,0.05,0.53,75,7,8.3,4,Yuke's,T,,x,
WWE SmackDown vs. Raw 2011,2010,Fighting,THQ,0.44,0.46,0.01,0.18,1.09,74,42,6.9,41,Yuke's,T,,x,
WWE SmackDown vs. Raw 2011,2010,Fighting,THQ,0.44,0.35,0,0.08,0.88,75,49,7.6,45,Yuke's,T,,x,
WWE SmackDown vs Raw 2008,2007,Fighting,THQ,0.92,0,0.01,1.41,2.34,71,11,7.2,31,Yuke's,T,,x,
WWE SmackDown vs Raw 2008,2007,Fighting,THQ,0.92,0.38,0,0.13,1.43,71,41,6.8,48,Yuke's,T,,x,
WWE SmackDown vs Raw 2008,2007,Fighting,THQ,0.62,0.49,0.01,0.2,1.33,74,27,7.3,41,Yuke's,T,,x,
WWE SmackDown vs Raw 2008,2007,Fighting,THQ,0.45,0.47,0,0.28,1.19,68,11,7.8,15,Yuke's,T,,x,
WWE SmackDown vs Raw 2008,2007,Fighting,THQ,0.38,0.5,0,0.11,0.98,59,13,5.9,18,Yuke's,T,,x,
WWE SmackDown vs Raw 2008,2007,Fighting,THQ,0.11,0,0,0.01,0.12,61,12,6.6,13,Amaze Entertainment,T,,x,
WWE Survivor Series,2004,Fighting,THQ,0.09,0.04,0,0,0.13,55,12,8.2,5,Natsume,T,,x,
WWE WrestleMania 21,2005,Fighting,THQ,0.34,0.1,0,0.02,0.45,56,48,6.9,47,Studio Gigante,T,,x,
WWE Wrestlemania X8,2002,Fighting,THQ,0.38,0.1,0,0.01,0.49,64,25,6.9,20,Yuke's,T,,x,
WWE Wrestlemania XIX,2003,Fighting,THQ,0.26,0.07,0,0.01,0.33,76,26,8.7,47,Yuke's,T,,x,
WWF Raw,2002,Fighting,THQ,0.4,0.13,0,0.02,0.55,68,33,6.6,15,Anchor,T,,x,
WWII Aces,2008,Simulation,Destineer,0.25,0,0,0.02,0.27,41,7,5.4,18,Arcade Moon,T,,x,
X2: Wolverine's Revenge,2003,Platform,Activision,0.31,0.24,0,0.08,0.64,58,24,7.2,13,GenePool,T,,x,
X2: Wolverine's Revenge,2003,Platform,Activision,0.15,0.04,0,0.01,0.21,58,27,6.4,9,GenePool,T,,x,
X2: Wolverine's Revenge,2003,Platform,Activision,0.14,0.05,0,0,0.2,72,8,7.2,5,Vicarious Visions,E,,x,
X2: Wolverine's Revenge,2003,Platform,Activision,0.09,0.02,0,0,0.12,62,21,6.6,8,GenePool,T,,x,
X3: Terran Conflict,2008,Simulation,Deep Silver,0,0.02,0,0,0.03,73,16,7.9,222,Egosoft,T,,x,
X-Blades,2009,Action,SouthPeak Games,0.1,0.02,0.02,0.01,0.14,50,39,5.4,14,Gaijin Entertainment,M,,x,
X-Blades,2009,Action,SouthPeak Games,0.07,0.03,0.02,0.01,0.13,50,31,5.9,15,Gaijin Entertainment,M,,x,
